,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
52647,0,0,0,1,0,0,0,1,0,0,0,1
52648,1,0,1,0,0,0,0,1,0,0,0,0
52649,0,0,0,1,0,0,0,1,0,1,0,1
52650,0,0,0,1,0,0,0,0,0,0,0,0
52651,0,0,1,0,0,0,0,1,0,0,1,0
52652,0,0,1,0,0,0,0,0,0,0,0,0
52653,1,0,1,0,0,0,0,1,0,0,0,0
52654,1,0,0,1,0,0,1,0,0,0,0,0
52655,1,0,1,0,0,0,0,0,0,1,0,1
52656,1,0,0,1,0,0,0,1,0,0,0,0
52657,0,0,1,0,0,0,0,0,0,0,0,1
52658,1,0,1,0,0,0,0,1,0,0,1,0
52659,0,0,0,1,0,0,0,1,0,0,0,0
52660,1,0,0,1,0,0,0,1,0,1,0,1
52661,0,0,0,1,0,0,0,0,0,0,0,0
52662,0,0,0,1,0,0,0,1,0,0,0,0
52663,0,0,1,0,0,0,0,1,0,0,0,0
52664,1,0,0,1,0,0,0,0,0,0,0,0
52665,1,0,0,1,0,0,1,0,0,0,0,1
52666,0,0,1,0,0,0,0,0,0,0,0,0
52667,1,0,0,1,0,0,0,1,0,1,0,1
52668,1,0,1,0,0,0,0,0,0,0,0,1
52669,1,0,0,1,0,0,0,1,0,0,0,1
52670,0,0,0,1,0,0,0,0,0,0,0,0
52671,1,0,1,0,0,0,0,0,0,1,0,1
52672,0,0,1,0,0,0,1,1,0,1,0,1
52673,1,0,1,0,0,0,0,1,0,1,0,1
52674,1,0,0,1,0,0,0,1,0,1,0,1
52675,1,0,1,0,0,0,0,1,0,1,0,1
52676,1,0,1,0,0,0,0,1,0,1,0,1
52677,1,0,0,1,0,0,0,0,0,1,0,1
52678,1,0,0,1,0,0,1,1,0,1,0,1
52679,1,0,0,1,0,0,0,1,0,0,0,0
52680,1,0,1,0,0,0,0,1,0,1,0,1
52681,0,0,1,0,0,0,0,0,0,0,0,0
52682,1,0,1,0,0,0,0,0,0,0,0,0
52683,1,0,0,1,0,0,0,1,0,0,0,0
52684,1,0,1,0,0,0,0,0,0,0,0,0
52685,0,0,0,1,0,0,0,0,0,0,0,0
52686,0,0,1,0,0,0,0,1,0,0,0,0
52687,1,0,0,1,0,0,0,1,0,1,0,1
52688,0,0,0,1,0,0,0,1,0,0,0,0
52689,1,0,0,1,0,0,0,1,0,1,0,1
52690,1,0,0,1,0,0,0,0,0,0,0,0
52691,1,0,1,0,0,1,0,0,0,1,0,1
52692,0,0,1,0,0,0,0,1,0,0,0,0
52693,0,0,1,0,0,0,1,1,0,1,0,1
52694,1,0,1,0,0,0,0,0,0,0,0,0
52695,0,0,1,0,0,0,0,1,0,0,0,0
52696,1,0,1,0,0,0,0,0,0,0,0,1
52697,1,0,0,1,0,1,1,0,0,1,0,1
52698,0,0,0,1,0,0,0,1,0,1,0,0
52699,1,0,0,1,0,0,0,0,0,0,0,1
52700,0,0,1,0,0,0,0,0,0,0,0,0
52701,1,0,1,0,0,0,0,0,0,0,0,0
52702,1,0,0,1,0,0,0,1,0,0,0,1
52703,0,0,1,0,0,0,0,0,0,0,0,0
52704,0,0,0,1,0,0,1,1,0,1,0,1
52705,0,0,0,1,0,0,0,0,0,0,0,0
52706,1,0,1,0,0,0,0,1,0,0,0,0
52707,1,0,1,0,0,0,0,0,0,0,0,0
52708,1,0,1,0,0,0,0,1,0,1,0,1
52709,1,0,1,0,0,0,0,1,0,0,0,0
52710,1,0,0,1,0,0,0,1,0,0,0,0
52711,1,0,1,0,0,0,0,0,0,0,0,0
52712,1,0,0,1,0,0,0,1,0,1,0,1
52713,1,0,1,0,0,0,0,0,0,1,0,1
52714,1,0,0,1,0,0,0,0,0,0,0,1
52715,1,0,1,0,0,0,0,0,0,1,0,0
52716,1,0,1,0,0,0,0,1,0,0,0,1
52717,1,0,0,1,0,0,0,0,0,0,0,1
52718,1,0,0,1,0,0,0,0,0,0,0,1
52719,0,0,1,0,0,0,0,0,0,0,0,0
52720,1,0,1,0,0,0,0,0,0,0,0,0
52721,0,0,1,0,0,0,0,0,0,0,0,0
52722,1,0,1,0,0,0,0,0,0,0,0,0
52723,1,0,1,0,0,0,0,1,0,0,0,0
52724,1,0,1,0,0,0,0,1,0,0,1,0
52725,0,0,1,0,0,0,0,1,0,0,0,0
52726,0,0,0,1,0,0,0,0,0,1,0,0
52727,1,0,1,0,0,0,0,1,0,0,0,0
52728,1,0,0,1,0,0,0,1,0,1,0,1
52729,1,0,0,1,0,0,0,0,0,1,0,0
52730,1,0,0,1,0,0,0,0,0,1,0,1
52731,1,0,1,0,0,0,0,0,0,0,1,0
52732,0,0,0,1,0,0,0,1,0,0,0,0
52733,1,0,0,1,0,0,0,0,0,1,0,1
52734,1,0,0,1,0,0,1,0,0,1,0,1
52735,0,0,0,1,0,0,0,1,0,1,0,0
52736,1,0,1,0,0,0,0,0,0,0,0,0
52737,0,0,1,0,0,0,0,0,0,0,0,0
52738,1,0,1,0,0,0,1,1,0,1,0,1
52739,1,0,0,1,0,0,1,0,0,0,0,1
52740,1,0,0,1,0,0,0,0,0,0,0,1
52741,1,0,1,0,0,0,0,0,0,1,0,0
52742,1,0,1,0,0,0,0,1,0,0,0,0
52743,1,0,0,1,0,0,0,0,0,0,0,0
52744,1,0,1,0,0,0,0,0,0,1,0,0
52745,0,0,1,0,0,0,0,1,0,0,0,0
52746,1,0,0,1,0,0,1,1,0,1,0,1
52747,1,0,1,0,0,0,1,1,0,1,0,1
52748,1,0,0,1,0,0,0,0,0,0,0,0
52749,1,0,0,1,0,0,1,1,0,1,0,1
52750,1,0,1,0,0,0,0,0,0,0,0,0
52751,1,0,0,1,0,0,0,0,0,0,0,1
52752,1,0,0,1,0,0,1,0,0,0,0,1
52753,1,0,1,0,0,0,0,1,0,1,0,1
52754,1,0,0,1,0,0,0,1,0,0,0,0
52755,0,0,1,0,0,0,0,1,0,0,0,0
52756,1,0,1,0,0,0,0,1,0,1,0,1
52757,1,0,1,0,0,0,0,0,0,0,0,0
52758,0,0,1,0,0,0,0,0,0,0,0,0
52759,1,0,1,0,0,0,0,0,0,0,0,0
52760,0,0,0,1,0,0,0,1,0,0,0,0
52761,1,0,1,0,0,0,0,1,0,1,0,1
52762,1,0,1,0,0,0,0,1,0,0,0,0
52763,1,0,1,0,0,0,0,1,0,1,0,0
52764,0,0,1,0,0,0,1,1,0,1,0,1
52765,0,0,1,0,0,0,0,0,0,0,0,0
52766,1,0,1,0,0,0,0,0,0,0,0,1
52767,1,0,0,1,0,0,0,0,0,1,0,1
52768,1,0,1,0,0,0,0,1,0,1,0,1
52769,0,0,1,0,0,0,0,1,0,1,0,0
52770,0,0,1,0,0,0,0,0,0,0,0,0
52771,1,0,0,1,0,0,0,1,0,1,0,1
52772,0,0,1,0,0,0,0,0,0,0,0,0
52773,0,0,1,0,0,0,0,0,0,0,0,0
52774,1,0,1,0,0,0,0,1,0,1,0,1
52775,0,0,1,0,0,0,0,0,0,0,0,0
52776,1,0,0,1,0,0,0,1,0,0,0,1
52777,1,0,1,0,0,0,0,0,0,0,1,0
52778,0,0,1,0,0,0,0,0,0,0,0,0
52779,1,0,0,1,0,0,0,0,0,0,0,1
52780,0,0,1,0,0,0,0,0,0,0,0,0
52781,1,0,0,1,0,0,1,1,0,1,0,1
52782,1,0,0,1,0,0,1,0,0,0,0,1
52783,1,0,0,1,0,0,0,0,0,0,0,1
52784,1,0,1,0,0,0,0,0,0,0,0,0
52785,1,0,0,1,0,0,0,1,0,1,0,1
52786,0,0,1,0,0,0,0,0,0,0,0,0
52787,0,0,1,0,0,0,0,0,0,0,0,0
52788,1,0,0,1,0,0,0,0,0,0,0,0
52789,1,0,1,0,0,0,0,1,0,0,0,0
52790,1,0,0,1,0,0,0,1,0,0,0,1
52791,1,0,0,1,0,1,0,1,0,0,0,1
52792,1,0,1,0,0,0,0,0,0,0,0,0
52793,0,0,1,0,0,0,1,1,0,1,0,1
52794,0,0,1,0,0,0,0,0,0,0,0,0
52795,1,0,0,1,0,0,0,1,0,1,0,1
52796,0,0,1,0,0,0,0,0,0,0,0,0
52797,0,0,0,1,0,0,0,0,0,0,0,1
52798,1,0,1,0,0,0,0,1,0,1,0,1
52799,1,0,0,1,0,0,0,0,0,1,0,1
52800,1,0,1,0,0,0,0,0,0,0,0,1
52801,1,0,0,1,0,0,1,1,0,1,0,1
52802,0,0,0,1,0,0,1,1,0,0,0,0
52803,1,0,0,1,0,0,0,0,0,0,0,1
52804,1,0,0,1,0,0,0,1,0,1,0,1
52805,1,0,1,0,0,0,0,0,0,0,1,0
52806,1,0,0,1,0,0,0,0,0,0,0,0
52807,1,0,0,1,0,0,0,1,0,1,0,1
52808,1,0,0,1,0,0,0,0,0,1,0,1
52809,1,0,1,0,0,0,0,0,0,0,0,0
52810,1,0,0,1,0,0,0,1,0,1,0,1
52811,1,0,1,0,0,0,0,0,0,0,0,0
52812,0,0,1,0,0,0,0,1,0,0,0,1
52813,1,0,1,0,0,0,0,1,0,1,0,1
52814,1,0,1,0,0,0,0,1,0,0,0,1
52815,1,0,0,1,0,0,0,0,0,1,0,1
52816,1,0,1,0,0,0,0,1,0,1,0,1
52817,1,0,1,0,0,0,0,0,0,0,0,0
52818,1,0,1,0,0,0,0,0,0,0,1,0
52819,1,0,1,0,0,0,0,1,0,0,0,1
52820,1,0,0,1,0,0,0,1,0,0,0,1
52821,1,0,1,0,0,0,0,1,0,1,0,1
52822,1,0,0,1,0,0,0,0,0,0,0,1
52823,1,0,0,1,0,0,0,0,0,0,0,0
52824,0,0,1,0,0,0,0,0,0,0,0,0
52825,0,0,1,0,0,0,0,1,0,1,0,1
52826,1,0,0,1,0,0,1,1,0,1,0,1
52827,1,0,0,1,0,0,0,1,0,0,0,0
52828,0,0,0,1,0,0,1,1,0,0,0,0
52829,1,0,0,1,0,0,0,1,0,0,0,1
52830,0,0,0,1,0,0,0,0,0,0,0,0
52831,0,0,1,0,0,0,0,1,0,1,0,0
52832,1,0,1,0,0,0,0,0,0,0,0,0
52833,0,0,1,0,0,0,0,1,0,0,0,0
52834,0,0,1,0,0,0,0,1,0,0,0,0
52835,0,0,1,0,0,0,0,1,0,0,1,0
52836,1,0,0,1,0,0,1,1,0,1,0,1
52837,0,0,0,1,0,0,0,0,0,0,0,0
52838,0,0,0,1,0,0,0,1,0,0,0,0
52839,1,0,0,1,0,0,0,1,0,0,0,0
52840,1,0,1,0,0,0,0,1,0,0,1,0
52841,1,0,0,1,0,0,0,1,0,0,0,1
52842,0,0,0,1,0,0,0,1,0,1,0,1
52843,0,0,1,0,0,0,0,1,0,0,0,0
52844,1,0,0,1,0,0,0,1,0,0,0,1
52845,1,0,0,1,0,0,0,0,0,1,0,1
52846,1,0,1,0,0,0,0,0,0,0,0,1
52847,0,0,1,0,0,0,0,1,0,0,0,0
52848,0,0,1,0,0,0,0,0,0,0,1,0
52849,1,0,1,0,0,0,0,1,0,1,0,1
52850,1,0,1,0,0,0,0,0,0,0,0,0
52851,0,0,1,0,0,0,0,0,0,0,0,0
52852,1,0,0,1,0,0,0,0,0,0,0,1
52853,1,0,0,1,0,0,1,1,0,1,0,1
52854,0,0,1,0,0,0,0,1,0,0,0,0
52855,0,0,1,0,0,0,1,0,0,0,0,0
52856,0,0,1,0,0,0,1,1,0,1,0,1
52857,0,0,1,0,0,0,0,1,0,0,0,0
52858,1,0,0,1,0,0,0,1,0,0,0,0
52859,0,0,1,0,0,0,0,0,0,0,0,0
52860,1,0,0,1,0,0,0,1,0,0,0,1
52861,1,0,0,1,0,0,0,0,0,0,0,0
52862,0,0,1,0,0,0,0,1,0,1,0,0
52863,1,0,0,1,0,0,1,1,0,0,0,0
52864,1,0,1,0,0,0,0,1,0,1,0,1
52865,0,0,1,0,0,0,0,0,0,0,0,0
52866,0,0,1,0,0,0,0,1,0,0,0,0
52867,1,0,0,1,0,0,0,1,0,0,0,1
52868,0,0,0,1,0,0,0,0,0,0,0,0
52869,0,0,1,0,0,0,0,0,0,0,0,0
52870,0,0,0,1,0,0,0,0,0,0,0,0
52871,1,0,1,0,0,0,0,0,0,0,0,0
52872,1,0,0,1,0,0,0,0,0,0,0,1
52873,1,0,0,1,0,0,0,1,0,0,0,1
52874,1,0,1,0,0,0,1,1,0,1,0,1
52875,0,0,0,1,0,0,0,1,0,0,0,0
52876,1,0,1,0,0,0,0,0,0,1,0,1
52877,1,0,0,1,0,0,0,0,0,0,0,1
52878,1,0,0,1,0,0,0,1,0,1,0,1
52879,1,0,1,0,0,0,0,0,0,0,0,0
52880,1,0,1,0,0,0,0,0,0,0,0,0
52881,1,0,0,1,0,0,0,1,0,1,0,1
52882,1,0,0,1,0,0,0,1,0,1,0,1
52883,1,0,1,0,0,0,0,1,0,0,0,0
52884,1,0,0,1,0,0,0,1,0,1,0,1
52885,1,0,0,1,0,0,0,1,0,0,0,1
52886,1,0,1,0,0,0,1,0,0,0,0,0
52887,0,0,1,0,0,0,0,1,0,0,0,1
52888,1,0,0,1,0,0,0,0,0,0,0,1
52889,1,0,1,0,0,0,0,0,0,0,0,0
52890,1,0,1,0,0,0,0,1,0,1,0,1
52891,1,0,1,0,0,0,0,1,0,0,1,1
52892,1,0,0,1,0,0,0,0,0,1,0,1
52893,1,0,0,1,1,0,0,1,0,1,0,1
52894,1,0,1,0,0,0,0,0,0,0,0,0
52895,1,0,0,1,0,0,0,0,0,0,0,0
52896,1,0,0,1,0,0,0,0,0,1,1,1
52897,1,0,1,0,0,0,0,1,0,1,0,1
52898,1,0,1,0,0,0,0,0,0,0,0,0
52899,1,0,0,1,0,0,0,0,0,0,0,0
52900,1,0,1,0,0,0,0,1,0,1,0,1
52901,1,0,1,0,0,0,0,1,0,1,0,1
52902,1,0,1,0,0,0,1,0,0,1,1,1
52903,1,0,1,0,0,0,0,0,0,0,0,0
52904,1,0,1,0,0,0,0,1,0,1,0,1
52905,1,0,0,1,0,0,1,0,0,0,0,1
52906,0,0,1,0,0,0,0,1,0,0,0,0
52907,0,0,0,1,0,0,0,0,0,0,0,0
52908,1,0,1,0,0,0,0,0,0,0,0,0
52909,0,0,1,0,0,0,0,1,0,0,0,0
52910,1,0,1,0,0,0,0,1,0,0,0,0
52911,0,0,1,0,0,0,0,1,0,0,0,0
52912,0,0,1,0,0,0,0,0,0,0,0,0
52913,1,0,0,1,0,0,0,1,0,0,0,1
52914,0,0,1,0,0,0,0,0,0,0,0,1
52915,1,0,0,1,0,0,0,1,0,1,0,1
52916,0,0,1,0,0,0,0,1,0,0,0,0
52917,1,0,0,1,0,0,0,0,0,0,0,0
52918,1,0,1,0,0,0,0,1,0,1,0,1
52919,1,0,1,0,0,0,0,1,0,0,1,1
52920,1,0,0,1,0,0,0,0,0,0,0,1
52921,1,0,1,0,0,0,0,1,0,0,0,1
52922,0,0,1,0,0,0,0,0,0,0,0,0
52923,1,0,1,0,0,0,0,1,0,1,0,1
52924,0,0,1,0,0,0,0,0,0,0,0,0
52925,1,0,0,1,0,0,0,1,0,1,0,1
52926,1,0,0,1,0,0,0,1,0,1,0,1
52927,1,0,1,0,0,0,0,1,0,1,0,1
52928,0,0,0,1,0,0,0,1,0,0,0,0
52929,1,0,1,0,0,0,0,1,0,0,0,0
52930,1,0,1,0,0,0,0,0,0,0,0,1
52931,0,0,1,0,0,0,0,1,0,0,0,0
52932,1,0,1,0,0,0,0,0,0,0,0,1
52933,1,0,1,0,0,0,1,0,0,0,0,0
52934,1,0,0,1,0,0,1,1,0,1,0,1
52935,0,0,1,0,0,0,0,1,0,0,0,0
52936,1,0,0,1,0,0,0,0,0,1,0,1
52937,1,0,1,0,0,0,0,1,0,1,0,1
52938,0,0,1,0,0,0,0,1,0,0,0,0
52939,0,0,1,0,0,0,0,1,0,1,0,0
52940,1,0,0,1,0,0,0,0,0,0,0,0
52941,1,0,0,1,0,0,0,0,0,1,0,1
52942,1,0,0,1,0,0,0,0,0,0,1,1
52943,0,0,1,0,0,0,0,1,0,1,0,1
52944,1,0,0,1,0,0,0,1,0,0,0,1
52945,1,0,0,1,0,0,0,1,0,1,0,1
52946,1,0,0,1,0,0,0,0,0,1,0,1
52947,1,0,1,0,0,0,0,1,0,0,0,1
52948,0,0,1,0,0,0,0,0,0,0,0,0
52949,0,0,1,0,0,0,0,1,0,0,0,0
52950,1,0,1,0,0,0,0,1,0,0,0,0
52951,0,0,1,0,0,0,0,0,0,0,1,1
52952,1,0,1,0,0,0,0,1,0,1,0,1
52953,1,0,0,1,0,0,0,1,0,0,0,0
52954,0,0,1,0,0,0,0,1,0,1,0,0
52955,1,0,0,1,0,0,0,1,0,0,0,0
52956,1,0,1,0,0,0,0,1,0,1,0,1
52957,0,0,1,0,0,0,0,0,0,0,0,0
52958,1,0,0,1,0,0,0,0,0,0,0,0
52959,1,0,0,1,0,0,0,1,0,1,0,1
52960,0,0,0,1,0,0,0,1,0,0,0,0
52961,1,0,0,1,0,0,0,1,0,0,0,0
52962,1,0,0,1,0,0,0,1,0,0,0,0
52963,1,0,1,0,0,0,0,0,0,1,0,1
52964,1,0,1,0,0,0,1,0,0,0,0,0
52965,0,0,1,0,0,0,0,0,0,0,0,0
52966,1,0,1,0,0,0,0,1,0,0,0,0
52967,1,0,1,0,0,0,0,0,0,0,0,0
52968,0,0,1,0,0,0,0,1,0,0,0,0
52969,0,0,0,1,0,0,0,0,0,0,0,0
52970,0,0,1,0,0,0,0,0,0,0,0,0
52971,1,0,0,1,0,0,0,0,0,0,0,1
52972,0,0,0,1,0,0,0,1,0,0,0,0
52973,1,0,1,0,0,0,0,1,0,1,0,1
52974,0,0,0,1,0,0,0,0,0,0,0,0
52975,1,0,1,0,0,0,0,0,0,0,0,1
52976,1,0,0,1,0,0,1,1,0,0,0,1
52977,1,0,1,0,0,0,0,0,0,0,0,0
52978,0,0,1,0,0,0,0,0,0,0,0,0
52979,1,0,0,1,0,0,0,1,0,1,0,1
52980,1,0,1,0,0,0,0,1,0,0,0,1
52981,0,0,1,0,0,0,1,1,0,1,0,1
52982,1,0,0,1,0,0,0,0,0,0,0,1
52983,1,0,1,0,0,0,0,1,0,1,0,1
52984,1,0,0,1,0,0,1,1,0,1,0,1
52985,1,0,1,0,0,0,0,1,0,1,1,1
52986,0,0,1,0,0,0,1,1,0,1,0,1
52987,1,0,1,0,0,0,0,1,0,0,0,1
52988,0,0,1,0,0,0,0,0,0,0,0,0
52989,1,0,0,1,1,0,0,0,0,1,0,1
52990,1,0,1,1,0,0,0,1,0,0,0,1
52991,1,0,1,0,0,0,0,1,0,0,0,0
52992,0,0,1,0,0,0,0,1,0,0,1,0
52993,1,0,0,1,0,0,0,1,0,0,0,1
52994,1,0,0,1,0,0,0,1,0,0,0,0
52995,1,0,0,1,0,0,0,1,0,0,1,1
52996,0,0,1,0,0,0,0,0,0,0,0,0
52997,1,0,1,0,0,0,0,1,0,1,1,1
52998,1,0,0,1,0,0,1,1,0,1,1,1
52999,1,0,0,1,0,0,0,1,0,1,0,1
53000,1,0,0,1,0,0,0,0,0,0,0,1
53001,0,0,1,0,0,0,0,0,0,0,0,0
53002,1,0,1,0,0,0,0,0,0,0,0,1
53003,1,0,0,1,0,0,0,1,0,1,0,1
53004,0,0,1,0,0,0,0,0,0,0,0,0
53005,1,0,1,0,0,0,0,0,0,0,0,1
53006,1,0,1,0,0,0,0,1,0,0,0,0
53007,1,0,1,0,0,0,0,0,0,0,0,1
53008,1,0,0,1,0,0,0,1,0,0,0,0
53009,0,0,0,1,0,0,0,0,0,0,0,0
53010,0,0,1,0,0,0,0,0,0,0,0,0
53011,1,0,1,0,0,1,0,0,0,1,0,1
53012,1,0,0,1,0,0,1,0,0,1,0,1
53013,1,0,1,0,0,0,0,0,0,0,0,1
53014,1,0,1,0,0,0,0,1,0,0,0,0
53015,0,0,0,1,0,0,0,1,0,0,0,0
53016,1,0,1,1,0,0,0,1,0,1,0,1
53017,0,0,1,0,0,0,1,1,0,1,0,1
53018,1,0,1,0,0,0,0,0,0,0,0,0
53019,1,0,0,1,0,0,0,1,0,0,0,1
53020,0,0,1,0,0,0,0,1,0,0,0,0
53021,1,0,0,1,0,0,0,0,0,1,0,1
53022,0,0,0,1,0,0,0,1,0,0,0,0
53023,0,0,0,1,0,0,0,1,0,0,0,0
53024,1,0,1,0,0,0,0,1,0,0,0,1
53025,1,0,1,0,0,0,0,0,0,0,0,0
53026,1,0,0,1,0,0,0,0,0,1,0,1
53027,1,0,0,1,0,0,1,0,0,1,0,1
53028,1,0,1,0,0,0,0,1,0,0,0,1
53029,1,0,0,1,0,0,0,0,0,0,0,1
53030,0,0,0,1,0,0,0,1,0,0,0,0
53031,1,0,1,0,0,0,0,0,0,0,0,1
53032,1,0,1,0,0,0,1,1,0,1,0,1
53033,1,0,1,0,0,0,0,1,0,1,0,1
53034,1,0,1,0,0,0,1,0,0,0,0,0
53035,0,0,0,1,0,0,0,1,0,1,0,0
53036,1,0,1,0,0,0,0,1,0,0,0,0
53037,0,0,1,0,0,0,0,0,0,0,0,0
53038,0,0,1,0,0,0,1,1,0,1,0,1
53039,0,0,1,0,0,0,0,1,0,0,0,1
53040,1,0,1,0,0,0,0,0,0,0,0,1
53041,1,0,0,1,0,0,1,0,0,0,0,1
53042,1,0,1,0,0,0,0,1,0,1,0,1
53043,1,0,0,1,0,0,0,1,0,1,0,1
53044,1,0,0,1,0,0,0,1,0,1,0,1
53045,1,0,1,0,0,0,0,0,0,0,0,0
53046,1,0,0,1,0,0,0,1,0,0,0,0
53047,0,0,1,0,0,0,0,0,0,0,0,0
53048,1,0,0,1,0,0,0,0,0,0,0,0
53049,1,0,1,0,0,0,1,1,0,0,0,0
53050,0,0,1,0,0,0,0,0,0,0,0,0
53051,0,0,0,1,0,0,0,1,0,0,0,1
53052,0,0,1,0,0,0,0,1,0,1,0,1
53053,1,0,0,1,0,0,0,1,0,0,0,1
53054,1,0,1,0,0,0,0,1,0,1,0,1
53055,1,0,0,1,0,0,0,0,0,0,0,1
53056,0,0,1,0,0,0,0,0,0,0,0,0
53057,0,0,1,0,0,0,0,0,0,0,0,0
53058,0,0,1,0,0,0,0,0,0,0,0,0
53059,1,0,0,1,0,0,0,1,0,1,0,1
53060,1,0,1,0,0,0,1,1,0,0,0,1
53061,0,0,1,0,0,0,0,0,0,0,0,0
53062,0,0,0,1,0,0,0,1,0,0,0,0
53063,0,0,1,0,0,0,0,0,0,0,0,0
53064,1,0,0,1,0,0,0,1,0,0,0,0
53065,0,0,0,1,0,0,0,1,0,0,0,0
53066,0,0,1,0,0,0,0,1,0,1,1,0
53067,1,0,1,0,0,0,0,0,0,0,1,0
53068,1,0,0,1,0,0,0,0,0,1,0,1
53069,1,0,1,0,0,0,0,1,0,1,0,1
53070,1,0,1,0,0,0,0,1,0,0,0,0
53071,0,0,0,1,0,0,0,1,0,1,0,0
53072,1,0,0,1,0,0,1,0,0,1,0,1
53073,0,0,1,0,0,0,0,1,0,0,0,0
53074,1,0,1,0,0,0,0,1,0,0,0,1
53075,0,0,1,0,0,0,0,0,0,0,0,0
53076,1,0,1,0,0,0,0,1,0,0,0,0
53077,1,0,0,1,0,0,0,0,0,0,0,1
53078,1,0,1,0,0,0,0,0,0,0,0,0
53079,0,0,0,1,0,0,0,1,0,1,0,0
53080,1,0,0,1,0,0,0,1,0,1,0,1
53081,1,0,1,0,0,0,0,1,0,0,0,0
53082,1,0,1,0,0,0,0,1,0,1,1,1
53083,0,0,1,0,0,0,0,0,0,0,0,0
53084,0,0,1,0,0,0,0,0,0,0,0,0
53085,1,0,0,1,0,0,0,1,0,0,0,1
53086,1,0,1,0,0,0,0,0,0,0,0,0
53087,1,0,0,1,0,0,0,0,0,0,0,0
53088,1,0,1,0,0,0,1,1,0,0,0,1
53089,1,0,0,1,0,0,0,0,0,0,0,0
53090,0,0,1,0,0,0,0,0,0,0,0,0
53091,1,0,0,1,0,0,0,1,0,1,0,1
53092,1,0,1,0,0,0,0,0,0,0,0,0
53093,0,0,1,0,0,0,0,0,0,0,0,0
53094,1,0,0,1,0,0,1,1,0,1,0,1
53095,1,0,0,1,0,0,0,0,0,0,0,0
53096,1,0,0,1,0,0,0,1,0,0,0,1
53097,0,0,1,0,0,0,0,1,0,0,1,1
53098,1,0,0,1,0,0,0,1,0,0,0,0
53099,1,0,1,0,0,0,0,1,0,0,0,0
53100,1,0,1,0,0,0,0,0,0,0,0,1
53101,1,0,1,0,0,0,0,1,0,1,0,1
53102,1,0,0,1,0,0,0,0,0,0,0,1
53103,0,0,1,0,0,0,0,0,0,0,0,0
53104,1,0,0,1,0,0,0,0,0,0,0,1
53105,1,0,0,1,0,0,1,1,0,1,0,1
53106,0,0,1,0,0,0,0,1,0,0,0,0
53107,1,0,0,1,0,0,0,1,0,1,0,1
53108,1,0,0,1,0,0,0,1,0,1,0,1
53109,0,0,0,1,0,0,0,0,0,0,0,1
53110,0,0,1,0,0,0,0,0,0,0,0,0
53111,0,0,1,0,0,0,0,0,0,0,0,1
53112,1,0,1,0,0,0,0,1,0,0,1,0
53113,1,0,0,1,0,0,0,1,0,1,0,1
53114,0,0,1,0,0,0,0,0,0,0,0,1
53115,1,0,0,1,0,0,0,1,0,0,0,1
53116,0,0,1,0,0,0,0,0,0,0,0,0
53117,1,0,0,1,0,0,0,1,0,1,0,1
53118,1,0,0,1,0,0,0,0,0,0,0,1
53119,1,0,1,0,0,0,0,1,0,1,0,1
53120,0,0,1,0,0,0,0,1,0,0,0,0
53121,1,0,1,0,0,0,0,0,0,0,0,0
53122,1,0,0,1,0,0,0,0,0,1,0,1
53123,1,0,1,0,0,0,0,0,0,0,0,0
53124,1,0,1,0,0,0,0,0,0,0,0,0
53125,0,0,1,0,0,0,0,1,0,0,0,0
53126,1,0,0,1,0,0,0,1,0,0,0,1
53127,1,0,0,1,0,0,1,0,0,0,0,1
53128,1,0,0,1,0,0,0,1,0,0,0,0
53129,1,0,1,0,0,0,0,0,0,1,0,1
53130,1,0,1,0,0,0,0,1,0,1,0,1
53131,1,0,0,1,0,0,1,1,0,1,0,1
53132,1,0,0,1,0,0,1,1,0,1,0,1
53133,1,0,1,0,0,0,0,1,0,1,0,1
53134,1,0,1,0,0,0,0,1,0,0,0,1
53135,1,0,1,0,0,0,0,1,0,0,0,0
53136,1,0,1,0,0,0,0,0,0,1,0,1
53137,1,0,0,1,0,0,1,1,0,1,0,1
53138,0,0,1,0,0,0,0,0,0,0,0,0
53139,0,0,1,0,0,0,0,0,0,0,0,0
53140,1,0,1,0,0,0,0,0,0,0,0,1
53141,1,0,1,0,0,0,0,1,0,0,0,1
53142,1,0,1,0,0,0,0,1,0,1,0,1
53143,1,0,0,1,0,0,1,1,0,1,0,1
53144,0,0,1,0,0,0,0,1,0,1,0,1
53145,1,0,0,1,0,0,1,1,0,1,0,1
53146,1,0,1,0,0,0,0,0,0,1,1,1
53147,1,0,0,1,0,0,0,1,0,1,0,0
53148,0,0,0,1,0,0,0,0,0,0,0,0
53149,1,0,0,1,0,0,0,0,0,0,0,0
53150,1,0,1,0,0,0,0,1,0,0,0,0
53151,0,0,1,0,0,0,0,1,0,0,0,0
53152,1,0,1,0,0,0,0,0,0,0,0,1
53153,1,0,1,0,0,0,0,1,0,0,0,1
53154,1,0,1,0,0,0,1,1,0,0,0,0
53155,0,0,1,0,0,0,0,0,0,0,0,0
53156,1,0,1,0,0,0,1,0,0,0,0,1
53157,1,0,1,0,0,0,0,0,0,0,1,0
53158,1,0,0,1,0,0,0,0,0,0,0,0
53159,0,0,0,1,0,0,0,0,0,0,0,0
53160,1,0,1,0,0,0,0,1,0,1,0,1
53161,0,0,1,0,0,0,0,1,0,0,0,0
53162,1,0,0,1,0,0,0,0,0,0,0,1
